GEOID,coverage_gap_score,region,transport_gap,transport_defined,building_gap,building_defined,poi_gap,poi_defined,poi_gap_fire,poi_defined_fire,poi_gap_ems,poi_defined_ems,poi_gap_schools,poi_defined_schools,poi_gap_cbp,poi_defined_cbp
04013107601,0.058436,maricopa-az,0.111771,False,0.005601,True,0.051414,True,0.0,False,0.0,False,0.0,True,0.0,True
04013107602,0.058436,maricopa-az,0.111771,False,0.005601,True,0.051414,True,0.0,True,0.0,False,0.0,False,0.0,True
04013107700,0.058436,maricopa-az,0.111771,True,0.005601,True,0.051414,True,0.0,False,0.0,False,0.0,True,0.0,True
04013107800,0.058436,maricopa-az,0.111771,False,0.005601,True,0.051414,True,0.0,False,0.0,False,0.0,False,0.0,True
04013107900,0.058436,maricopa-az,0.111771,False,0.005601,True,0.051414,True,0.0,False,0.0,False,0.0,False,0.0,True
04013108000,0.058436,maricopa-az,0.111771,False,0.005601,True,0.051414,True,0.0,False,0.0,False,0.0,True,0.0,True
04013108100,0.058436,maricopa-az,0.111771,False,0.005601,True,0.051414,True,0.0,False,0.0,False,0.0,False,0.0,True
04013108200,0.058436,maricopa-az,0.111771,False,0.005601,True,0.051414,True,0.0,False,0.0,False,0.0,False,0.0,True
04013108301,0.058436,maricopa-az,0.111771,False,0.005601,True,0.051414,True,0.0,False,0.0,False,0.0,True,0.0,True
04013108302,0.058436,maricopa-az,0.111771,False,0.005601,True,0.051414,True,0.0,True,0.0,False,0.0,False,0.0,True
04013108400,0.058436,maricopa-az,0.111771,False,0.005601,True,0.051414,True,0.0,False,0.0,False,0.0,True,0.0,True
04013108501,0.058436,maricopa-az,0.111771,True,0.005601,True,0.051414,True,0.0,False,0.0,False,0.0,False,0.0,True
04013108502,0.058436,maricopa-az,0.111771,False,0.005601,True,0.051414,True,0.0,False,0.0,False,0.5,True,0.0,True
04013108601,0.058436,maricopa-az,0.111771,False,0.005601,True,0.051414,True,0.0,False,0.0,False,0.0,True,0.0,True
04013108602,0.058436,maricopa-az,0.111771,False,0.005601,True,0.051414,True,0.0,False,0.0,False,0.0,True,0.0,True
04013108802,0.058436,maricopa-az,0.111771,False,0.005601,True,0.051414,True,0.0,False,0.0,False,0.666667,True,0.0,True
04013108901,0.058436,maricopa-az,0.111771,False,0.005601,True,0.051414,True,0.0,False,0.0,False,0.0,False,0.0,True
04013108902,0.058436,maricopa-az,0.111771,False,0.005601,True,0.051414,True,0.0,False,0.0,False,0.0,True,0.0,True
04013109001,0.058436,maricopa-az,0.111771,True,0.005601,True,0.051414,True,0.0,False,0.0,False,0.0,False,0.0,True
04013109002,0.058436,maricopa-az,0.111771,True,0.005601,True,0.051414,True,0.0,False,0.0,False,0.0,True,0.0,True
04013109003,0.058436,maricopa-az,0.111771,True,0.005601,True,0.051414,True,0.0,False,0.0,False,0.0,True,0.0,True
04013109101,0.058436,maricopa-az,0.111771,False,0.005601,True,0.051414,True,0.0,False,0.0,False,0.333333,True,0.0,True
04013109102,0.058436,maricopa-az,0.111771,True,0.005601,True,0.051414,True,0.0,False,0.0,False,0.0,False,0.0,True
04013109200,0.058436,maricopa-az,0.111771,True,0.005601,True,0.051414,True,0.0,False,0.0,False,0.0,True,0.0,True
04013109300,0.058436,maricopa-az,0.111771,False,0.005601,True,0.051414,True,0.0,True,0.0,False,0.0,True,0.0,True
04013109401,0.058436,maricopa-az,0.111771,False,0.005601,True,0.051414,True,0.0,False,0.0,False,0.0,True,0.0,True
04013109402,0.058436,maricopa-az,0.111771,False,0.005601,True,0.051414,True,0.0,False,0.0,False,0.0,False,0.0,True
04013109500,0.058436,maricopa-az,0.111771,False,0.005601,True,0.051414,True,0.0,False,0.0,False,0.0,True,0.0,True
04013109601,0.058436,maricopa-az,0.111771,False,0.005601,True,0.051414,True,0.0,False,0.0,False,0.0,False,0.0,True
04013109602,0.058436,maricopa-az,0.111771,False,0.005601,True,0.051414,True,0.0,False,0.0,False,0.0,True,0.0,True
04013109603,0.058436,maricopa-az,0.111771,False,0.005601,True,0.051414,True,0.0,False,0.0,False,0.0,True,0.0,True
04013109604,0.058436,maricopa-az,0.111771,False,0.005601,True,0.051414,True,0.0,False,0.0,False,0.0,False,0.0,True
04013109702,0.058436,maricopa-az,0.111771,False,0.005601,True,0.051414,True,0.0,False,0.0,False,0.0,True,0.0,True
04013109703,0.058436,maricopa-az,0.111771,False,0.005601,True,0.051414,True,0.0,False,0.0,False,0.0,True,0.0,True
04013109704,0.058436,maricopa-az,0.111771,False,0.005601,True,0.051414,True,0.0,False,0.0,False,0.0,False,0.0,True
04013109705,0.058436,maricopa-az,0.111771,False,0.005601,True,0.051414,True,0.0,False,0.0,False,0.0,False,0.0,True
04013109706,0.058436,maricopa-az,0.111771,False,0.005601,True,0.051414,True,0.0,False,0.0,False,0.0,True,0.0,True
04013109707,0.058436,maricopa-az,0.111771,False,0.005601,True,0.051414,True,0.0,False,0.0,False,0.0,True,0.0,True
04013109801,0.058436,maricopa-az,0.111771,False,0.005601,True,0.051414,True,0.0,True,0.0,False,0.0,True,0.0,True
04013109802,0.058436,maricopa-az,0.111771,False,0.005601,True,0.051414,True,0.0,False,0.0,False,0.0,False,0.0,True
04013109900,0.058436,maricopa-az,0.111771,False,0.005601,True,0.051414,True,0.0,False,0.0,False,0.0,True,0.0,True
04013110001,0.058436,maricopa-az,0.111771,False,0.005601,True,0.051414,True,0.0,False,0.0,False,0.0,True,0.0,True
04013110002,0.058436,maricopa-az,0.111771,False,0.005601,True,0.051414,True,0.0,False,0.0,False,0.0,True,0.0,True
04013110100,0.058436,maricopa-az,0.111771,False,0.005601,True,0.051414,True,0.0,False,0.0,False,0.0,True,0.0,True
04013110400,0.058436,maricopa-az,0.111771,False,0.005601,True,0.051414,True,0.0,False,0.0,False,0.0,True,0.0,True
04013110501,0.058436,maricopa-az,0.111771,False,0.005601,True,0.051414,True,0.0,False,0.0,False,0.0,False,0.0,True
04013110502,0.058436,maricopa-az,0.111771,False,0.005601,True,0.051414,True,0.0,True,0.0,False,0.0,False,0.0,True
04013110600,0.058436,maricopa-az,0.111771,False,0.005601,True,0.051414,True,0.0,False,0.0,False,0.0,True,0.0,True
04013110701,0.058436,maricopa-az,0.111771,True,0.005601,True,0.051414,True,0.0,False,0.0,False,0.0,False,0.0,True
04013110702,0.058436,maricopa-az,0.111771,True,0.005601,True,0.051414,True,0.0,True,0.0,False,0.0,True,0.0,True
04013110801,0.058436,maricopa-az,0.111771,False,0.005601,True,0.051414,True,0.0,False,0.0,False,0.0,True,0.0,True
04013110802,0.058436,maricopa-az,0.111771,False,0.005601,True,0.051414,True,0.0,False,0.0,False,0.0,True,0.0,True
04013110901,0.058436,maricopa-az,0.111771,False,0.005601,True,0.051414,True,0.0,False,0.0,False,0.0,True,0.0,True
04013110902,0.058436,maricopa-az,0.111771,False,0.005601,True,0.051414,True,0.0,False,0.0,False,1.0,True,0.090923,True
04013111000,0.058436,maricopa-az,0.111771,False,0.005601,True,0.051414,True,0.0,False,0.0,False,0.0,True,0.0,True
04013111100,0.058436,maricopa-az,0.111771,False,0.005601,True,0.051414,True,0.0,False,0.0,False,0.0,True,0.0,True
04013111201,0.058436,maricopa-az,0.111771,False,0.005601,True,0.051414,True,0.0,False,0.0,False,0.0,True,0.0,True
04013111202,0.058436,maricopa-az,0.111771,True,0.005601,True,0.051414,True,0.0,False,0.0,False,0.0,True,0.0,True
04013111203,0.058436,maricopa-az,0.111771,True,0.005601,True,0.051414,True,0.0,False,0.0,False,0.0,False,0.0,True
04013111204,0.058436,maricopa-az,0.111771,True,0.005601,True,0.051414,True,0.0,False,0.0,False,0.0,False,0.0,True
04013111300,0.058436,maricopa-az,0.111771,False,0.005601,True,0.051414,True,0.0,True,0.0,False,0.0,True,0.0,True
04013111401,0.058436,maricopa-az,0.111771,False,0.005601,True,0.051414,True,0.0,False,0.0,False,0.0,False,0.0,True
04013111402,0.058436,maricopa-az,0.111771,False,0.005601,True,0.051414,True,0.0,False,0.0,False,0.0,True,0.0,True
04013111501,0.058436,maricopa-az,0.111771,False,0.005601,True,0.051414,True,0.0,False,0.0,False,0.0,True,0.0,True
04013111502,0.058436,maricopa-az,0.111771,False,0.005601,True,0.051414,True,0.0,False,0.0,False,0.0,True,0.0,True
04013111601,0.058436,maricopa-az,0.111771,True,0.005601,True,0.051414,True,0.0,False,0.0,False,0.0,True,0.0,True
04013111602,0.058436,maricopa-az,0.111771,True,0.005601,True,0.051414,True,0.0,True,0.0,False,0.0,False,0.0,True
04013111700,0.058436,maricopa-az,0.111771,False,0.005601,True,0.051414,True,0.0,False,0.0,False,0.0,True,0.0,True
04013111800,0.058436,maricopa-az,0.111771,False,0.005601,True,0.051414,True,0.0,True,0.0,False,0.0,True,0.0,True
04013111900,0.058436,maricopa-az,0.111771,False,0.005601,True,0.051414,True,0.0,False,0.0,False,1.0,True,0.0,True
04013112100,0.058436,maricopa-az,0.111771,False,0.005601,True,0.051414,True,0.0,False,0.0,False,0.0,True,0.0,True
04013112201,0.058436,maricopa-az,0.111771,False,0.005601,True,0.051414,True,0.0,False,0.0,False,0.0,True,0.0,True
04013112202,0.058436,maricopa-az,0.111771,False,0.005601,True,0.051414,True,0.0,False,0.0,False,0.0,True,0.0,True
04013112301,0.058436,maricopa-az,0.111771,False,0.005601,True,0.051414,True,0.0,False,0.0,False,0.0,True,0.0,True
04013112302,0.058436,maricopa-az,0.111771,False,0.005601,True,0.051414,True,0.0,True,0.0,False,0.0,False,0.0,True
04013112401,0.058436,maricopa-az,0.111771,False,0.005601,True,0.051414,True,0.0,False,0.0,False,0.0,True,0.0,True
04013112402,0.058436,maricopa-az,0.111771,False,0.005601,True,0.051414,True,0.0,False,0.0,False,0.0,True,0.0,True
04013112502,0.058436,maricopa-az,0.111771,False,0.005601,True,0.051414,True,0.0,False,0.0,False,0.0,True,0.0,True
04013112504,0.058436,maricopa-az,0.111771,False,0.005601,True,0.051414,True,0.0,False,0.0,False,0.0,False,0.0,True
04013112507,0.058436,maricopa-az,0.111771,True,0.005601,True,0.051414,True,0.0,False,0.0,False,0.0,False,0.0,True
04013112508,0.058436,maricopa-az,0.111771,True,0.005601,True,0.051414,True,0.0,False,0.0,False,0.0,False,0.0,True
04013112510,0.058436,maricopa-az,0.111771,False,0.005601,True,0.051414,True,0.0,False,0.0,False,0.0,True,0.0,True
04013112512,0.058436,maricopa-az,0.111771,True,0.005601,True,0.051414,True,0.0,True,0.0,False,0.0,True,0.0,True
04013112514,0.058436,maricopa-az,0.111771,True,0.005601,True,0.051414,True,0.0,False,0.0,False,0.0,True,0.0,True
04013112515,0.058436,maricopa-az,0.111771,True,0.005601,True,0.051414,True,0.0,False,0.0,False,0.0,True,0.0,True
04013112516,0.058436,maricopa-az,0.111771,True,0.005601,True,0.051414,True,0.0,False,0.0,False,0.0,True,0.0,True
04013112517,0.058436,maricopa-az,0.111771,False,0.005601,True,0.051414,True,0.0,False,0.0,False,0.0,True,0.0,True
04013112518,0.058436,maricopa-az,0.111771,True,0.005601,True,0.051414,True,0.0,False,0.0,False,0.0,True,0.0,True
04013112519,0.058436,maricopa-az,0.111771,False,0.005601,True,0.051414,True,0.0,False,0.0,False,0.0,True,0.0,True
04013112520,0.058436,maricopa-az,0.111771,False,0.005601,True,0.051414,True,0.0,False,0.0,False,0.0,False,0.0,True
04013112521,0.058436,maricopa-az,0.111771,True,0.005601,True,0.051414,True,0.0,False,0.0,False,0.0,False,0.0,True
04013112522,0.058436,maricopa-az,0.111771,True,0.005601,True,0.051414,True,0.0,False,0.0,False,0.0,True,0.093161,True
04013112523,0.058436,maricopa-az,0.111771,False,0.005601,True,0.051414,True,0.0,False,0.0,False,0.5,True,0.0,True
04013112524,0.058436,maricopa-az,0.111771,True,0.005601,True,0.051414,True,1.0,True,0.0,False,0.0,True,0.0,True
04013112601,0.058436,maricopa-az,0.111771,True,0.005601,True,0.051414,True,0.0,False,0.0,False,0.0,False,0.0,True
04013112602,0.058436,maricopa-az,0.111771,True,0.005601,True,0.051414,True,0.0,False,0.0,False,0.0,True,0.0,True
04013112700,0.058436,maricopa-az,0.111771,True,0.005601,True,0.051414,True,0.0,True,0.0,False,0.0,True,0.0,True
04013112900,0.058436,maricopa-az,0.111771,True,0.005601,True,0.051414,True,0.0,True,0.0,False,0.333333,True,0.0,True
04013113000,0.058436,maricopa-az,0.111771,True,0.005601,True,0.051414,True,0.0,False,0.0,False,0.0,True,0.0,True
04013113100,0.058436,maricopa-az,0.111771,False,0.005601,True,0.051414,True,0.0,True,0.0,False,0.0,True,0.0,True
04013113201,0.058436,maricopa-az,0.111771,False,0.005601,True,0.051414,True,0.0,False,0.0,False,0.0,True,0.0,True
04013113202,0.058436,maricopa-az,0.111771,False,0.005601,True,0.051414,True,0.0,True,0.0,False,0.0,True,0.0,True
04013113204,0.058436,maricopa-az,0.111771,True,0.005601,True,0.051414,True,0.0,False,0.0,False,0.0,False,0.0,True
04013113301,0.058436,maricopa-az,0.111771,True,0.005601,True,0.051414,True,0.0,False,0.0,False,0.5,True,0.0,True
04013113502,0.058436,maricopa-az,0.111771,False,0.005601,True,0.051414,True,0.0,False,0.0,False,0.0,True,0.0,True
04013113503,0.058436,maricopa-az,0.111771,True,0.005601,True,0.051414,True,0.0,False,0.0,False,0.0,True,0.0,True
04013113601,0.058436,maricopa-az,0.111771,True,0.005601,True,0.051414,True,0.0,False,0.0,False,0.0,True,0.0,True
04013113602,0.058436,maricopa-az,0.111771,True,0.005601,True,0.051414,True,0.0,False,0.0,False,0.5,True,0.0,True
04013113701,0.058436,maricopa-az,0.111771,True,0.005601,True,0.051414,True,0.0,False,0.0,False,0.0,True,0.0,True
04013113702,0.058436,maricopa-az,0.111771,True,0.005601,True,0.051414,True,0.0,False,0.0,False,0.0,False,0.0,True
04013113800,0.058436,maricopa-az,0.111771,True,0.005601,True,0.051414,True,0.0,True,0.0,False,0.0,True,0.0,True
04013113900,0.058436,maricopa-az,0.111771,True,0.005601,True,0.051414,True,0.0,False,0.0,False,0.0,False,0.0,True
04013114000,0.058436,maricopa-az,0.111771,False,0.005601,True,0.051414,True,0.0,False,0.0,False,0.0,True,0.0,True
04013114100,0.058436,maricopa-az,0.111771,False,0.005601,True,0.051414,True,0.0,False,0.0,False,0.0,False,0.0,True
04013114200,0.058436,maricopa-az,0.111771,False,0.005601,True,0.051414,True,0.0,False,0.0,False,0.0,True,0.0,True
04013114301,0.058436,maricopa-az,0.111771,False,0.005601,True,0.051414,True,0.0,False,0.0,False,0.0,False,0.0,True
04013114302,0.058436,maricopa-az,0.111771,False,0.005601,True,0.051414,True,0.0,False,0.0,False,0.0,True,0.0,True
04013114401,0.058436,maricopa-az,0.111771,True,0.005601,True,0.051414,True,0.0,False,0.0,False,0.0,False,0.0,True
04013114402,0.058436,maricopa-az,0.111771,True,0.005601,True,0.051414,True,0.0,False,0.0,False,0.0,False,0.0,True
04013114500,0.058436,maricopa-az,0.111771,False,0.005601,True,0.051414,True,0.0,False,0.0,False,0.0,True,0.0,True
04013114600,0.058436,maricopa-az,0.111771,False,0.005601,True,0.051414,True,0.0,False,0.0,False,0.0,False,0.0,True
04013114704,0.058436,maricopa-az,0.111771,False,0.005601,True,0.051414,True,0.0,True,0.0,False,0.0,False,0.0,True
04013114705,0.058436,maricopa-az,0.111771,False,0.005601,True,0.051414,True,0.0,False,0.0,False,0.0,False,0.0,True
04013114800,0.058436,maricopa-az,0.111771,True,0.005601,True,0.051414,True,0.0,False,0.0,False,0.0,True,0.0,True
04013114900,0.058436,maricopa-az,0.111771,True,0.005601,True,0.051414,True,0.0,True,0.0,False,0.0,True,0.0,True
04013115200,0.058436,maricopa-az,0.111771,True,0.005601,True,0.051414,True,0.0,False,0.0,False,0.0,True,0.0,True
04013115300,0.058436,maricopa-az,0.111771,False,0.005601,True,0.051414,True,0.0,False,0.0,False,0.0,False,0.0,True
04013115400,0.058436,maricopa-az,0.111771,False,0.005601,True,0.051414,True,0.0,False,0.0,False,0.0,True,0.0,True
04013115500,0.058436,maricopa-az,0.111771,False,0.005601,True,0.051414,True,0.0,False,0.0,False,0.0,True,0.0,True
04013115600,0.058436,maricopa-az,0.111771,False,0.005601,True,0.051414,True,0.0,True,0.0,False,0.0,True,0.0,True
04013115700,0.058436,maricopa-az,0.111771,False,0.005601,True,0.051414,True,0.0,False,0.0,False,0.333333,True,0.0,True
04013115801,0.058436,maricopa-az,0.111771,False,0.005601,True,0.051414,True,0.0,True,0.0,False,0.0,True,0.0,True
04013115802,0.058436,maricopa-az,0.111771,False,0.005601,True,0.051414,True,0.0,False,0.0,False,0.0,True,0.0,True
04013115900,0.058436,maricopa-az,0.111771,False,0.005601,True,0.051414,True,0.0,False,0.0,False,0.0,True,0.0,True
04013116000,0.058436,maricopa-az,0.111771,False,0.005601,True,0.051414,True,0.0,False,0.0,False,0.25,True,0.0,True
04013116100,0.058436,maricopa-az,0.111771,False,0.005601,True,0.051414,True,0.0,True,0.0,False,0.0,False,0.0,True
04013116202,0.058436,maricopa-az,0.111771,False,0.005601,True,0.051414,True,0.0,False,0.0,False,0.0,True,0.0,True
04013116203,0.058436,maricopa-az,0.111771,False,0.005601,True,0.051414,True,0.0,False,0.0,False,0.166667,True,0.0,True
04013116204,0.058436,maricopa-az,0.111771,False,0.005601,True,0.051414,True,0.0,False,0.0,False,0.0,True,0.0,True
04013116205,0.058436,maricopa-az,0.111771,False,0.005601,True,0.051414,True,0.0,False,0.0,False,0.0,False,0.0,True
04013116300,0.058436,maricopa-az,0.111771,False,0.005601,True,0.051414,True,0.0,True,0.0,False,0.0,True,0.0,True
04013116400,0.058436,maricopa-az,0.111771,False,0.005601,True,0.051414,True,0.0,False,0.0,False,0.0,True,0.0,True
04013116500,0.058436,maricopa-az,0.111771,False,0.005601,True,0.051414,True,0.0,False,0.0,False,0.0,True,0.0,True
04013116605,0.058436,maricopa-az,0.111771,False,0.005601,True,0.051414,True,0.0,False,0.0,False,0.0,True,0.0,True
04013116606,0.058436,maricopa-az,0.111771,False,0.005601,True,0.051414,True,0.0,False,0.0,False,0.0,False,0.0,True
04013116607,0.058436,maricopa-az,0.111771,False,0.005601,True,0.051414,True,0.0,False,0.0,False,0.0,False,0.0,True
04013116610,0.058436,maricopa-az,0.111771,False,0.005601,True,0.051414,True,1.0,True,0.0,False,0.0,True,0.0,True
04013116611,0.058436,maricopa-az,0.111771,True,0.005601,True,0.051414,True,0.0,False,0.0,False,0.0,True,0.739421,True
04013116612,0.058436,maricopa-az,0.111771,False,0.005601,True,0.051414,True,0.0,False,0.0,False,0.0,True,0.0,True
04013116614,0.058436,maricopa-az,0.111771,False,0.005601,True,0.051414,True,0.0,False,0.0,False,0.0,True,0.0,True
04013116615,0.058436,maricopa-az,0.111771,False,0.005601,True,0.051414,True,0.0,False,0.0,False,0.0,True,0.0,True
04013116616,0.058436,maricopa-az,0.111771,False,0.005601,True,0.051414,True,0.0,False,0.0,False,0.0,True,0.0,True
04013116617,0.058436,maricopa-az,0.111771,False,0.005601,True,0.051414,True,0.0,False,0.0,False,0.0,True,0.0,True
04013116618,0.058436,maricopa-az,0.111771,True,0.005601,True,0.051414,True,0.0,False,0.0,False,0.0,True,0.0,True
04013116619,0.058436,maricopa-az,0.111771,True,0.005601,True,0.051414,True,0.0,False,0.0,False,0.0,True,0.0,True
04013116620,0.058436,maricopa-az,0.111771,True,0.005601,True,0.051414,True,0.0,False,0.0,False,0.5,True,0.0,True
04013116621,0.058436,maricopa-az,0.111771,True,0.005601,True,0.051414,True,0.0,False,0.0,False,0.0,False,0.0,True
04013116703,0.058436,maricopa-az,0.111771,False,0.005601,True,0.051414,True,0.0,False,0.0,False,0.5,True,0.0,True
04013116707,0.058436,maricopa-az,0.111771,False,0.005601,True,0.051414,False,0.0,False,0.0,False,0.0,False,0.0,False
04013116708,0.058436,maricopa-az,0.111771,False,0.005601,True,0.051414,True,0.0,True,0.0,False,1.0,True,0.0,True
04013116709,0.058436,maricopa-az,0.111771,False,0.005601,True,0.051414,True,0.0,False,0.0,False,0.0,True,0.0,True
04013116710,0.058436,maricopa-az,0.111771,False,0.005601,True,0.051414,True,0.0,False,0.0,False,0.0,True,0.0,True
04013116711,0.058436,maricopa-az,0.111771,False,0.005601,True,0.051414,True,0.0,False,0.0,False,0.0,True,0.0,True
04013116712,0.058436,maricopa-az,0.111771,True,0.005601,True,0.051414,True,0.0,False,0.0,False,0.0,True,0.0,True
04013116713,0.058436,maricopa-az,0.111771,True,0.005601,True,0.051414,True,0.0,False,0.0,False,0.0,True,0.0,True
04013116714,0.058436,maricopa-az,0.111771,True,0.005601,True,0.051414,True,0.0,False,0.0,False,0.0,True,0.0,True
04013116715,0.058436,maricopa-az,0.111771,False,0.005601,True,0.051414,False,0.0,False,0.0,False,0.0,False,0.0,False
04013116717,0.058436,maricopa-az,0.111771,True,0.005601,True,0.051414,True,0.0,False,0.0,False,0.0,False,0.0,True
04013116718,0.058436,maricopa-az,0.111771,False,0.005601,True,0.051414,True,0.0,False,0.0,False,0.0,False,0.0,True
04013116719,0.058436,maricopa-az,0.111771,True,0.005601,True,0.051414,True,0.0,True,0.0,False,0.0,True,0.0,True
04013116720,0.058436,maricopa-az,0.111771,False,0.005601,True,0.051414,True,0.0,False,0.0,False,0.0,True,0.0,True
04013116721,0.058436,maricopa-az,0.111771,False,0.005601,True,0.051414,True,0.0,False,0.0,False,0.0,True,0.0,True
04013116725,0.058436,maricopa-az,0.111771,True,0.005601,True,0.051414,True,0.0,False,0.0,False,0.0,True,0.0,True
04013116727,0.058436,maricopa-az,0.111771,True,0.005601,True,0.051414,True,0.0,False,0.0,False,0.0,False,0.437427,True
04013116728,0.058436,maricopa-az,0.111771,False,0.005601,True,0.051414,True,0.0,True,0.0,False,0.0,True,0.098679,True
04013116729,0.058436,maricopa-az,0.111771,False,0.005601,True,0.051414,True,0.0,False,0.0,False,0.0,False,0.0,True
04013116730,0.058436,maricopa-az,0.111771,True,0.005601,True,0.051414,False,0.0,False,0.0,False,0.0,False,0.0,False
04013116731,0.058436,maricopa-az,0.111771,True,0.005601,True,0.051414,False,0.0,False,0.0,False,0.0,False,0.0,False
04013116732,0.058436,maricopa-az,0.111771,False,0.005601,True,0.051414,True,0.0,True,0.0,False,0.0,True,0.0,True
04013116733,0.058436,maricopa-az,0.111771,True,0.005601,True,0.051414,True,0.0,False,0.0,False,0.0,False,0.0,True
04013116734,0.058436,maricopa-az,0.111771,False,0.005601,True,0.051414,True,0.0,False,0.0,False,0.0,False,0.0,True
04013116735,0.058436,maricopa-az,0.111771,False,0.005601,True,0.051414,True,0.0,False,0.0,False,0.0,True,0.0,True
04013116736,0.058436,maricopa-az,0.111771,False,0.005601,True,0.051414,True,0.0,False,0.0,False,0.0,True,0.0,True
04013116737,0.058436,maricopa-az,0.111771,False,0.005601,True,0.051414,True,0.0,False,0.0,False,0.0,False,0.0,True
04013116738,0.058436,maricopa-az,0.111771,False,0.005601,True,0.051414,True,0.0,True,0.0,False,0.0,True,0.0,True
04013116800,0.058436,maricopa-az,0.111771,True,0.005601,True,0.051414,True,0.0,True,0.0,False,0.333333,True,0.0,True
04013116900,0.058436,maricopa-az,0.111771,True,0.005601,True,0.051414,True,0.0,False,0.0,False,0.0,True,0.0,True
04013117000,0.058436,maricopa-az,0.111771,True,0.005601,True,0.051414,True,0.0,False,0.0,False,0.0,True,0.0,True
04013117100,0.058436,maricopa-az,0.111771,False,0.005601,True,0.051414,True,0.0,False,0.0,False,0.0,True,0.0,True
04013117200,0.058436,maricopa-az,0.111771,True,0.005601,True,0.051414,True,0.0,True,0.0,False,0.0,True,0.0,True
04013117300,0.058436,maricopa-az,0.111771,True,0.005601,True,0.051414,True,0.0,False,0.0,False,0.0,True,0.0,True
04013216806,0.058436,maricopa-az,0.111771,False,0.005601,True,0.051414,True,0.0,False,0.0,False,0.0,False,0.0,True
04013216807,0.058436,maricopa-az,0.111771,True,0.005601,True,0.051414,True,0.0,False,0.0,False,0.0,True,0.0,True
04013216809,0.058436,maricopa-az,0.111771,False,0.005601,True,0.051414,True,0.0,False,0.0,False,0.0,False,0.0,True
04013216810,0.058436,maricopa-az,0.111771,True,0.005601,True,0.051414,True,0.0,True,0.0,False,0.0,True,0.0,True
04013216813,0.058436,maricopa-az,0.111771,False,0.005601,True,0.051414,True,0.0,True,0.0,False,0.0,True,0.0,True
04013216816,0.058436,maricopa-az,0.111771,True,0.005601,True,0.051414,True,0.0,True,0.0,False,0.0,True,0.0,True
04013216819,0.058436,maricopa-az,0.111771,False,0.005601,True,0.051414,True,0.0,False,0.0,False,0.0,True,0.0,True
04013216820,0.058436,maricopa-az,0.111771,False,0.005601,True,0.051414,True,0.0,False,0.0,False,0.0,True,0.0,True
04013216821,0.058436,maricopa-az,0.111771,False,0.005601,True,0.051414,True,0.0,True,0.0,False,0.0,False,0.0,True
04013216822,0.058436,maricopa-az,0.111771,False,0.005601,True,0.051414,True,0.0,True,0.0,False,0.0,False,0.0,True
04013216826,0.058436,maricopa-az,0.111771,True,0.005601,True,0.051414,True,0.0,False,0.0,False,0.0,False,0.0,True
04013216829,0.058436,maricopa-az,0.111771,False,0.005601,True,0.051414,True,0.0,True,0.0,False,0.0,False,0.363054,True
04013216830,0.058436,maricopa-az,0.111771,False,0.005601,True,0.051414,True,0.0,False,0.0,False,0.0,True,0.0,True
04013216831,0.058436,maricopa-az,0.111771,False,0.005601,True,0.051414,True,0.0,False,0.0,False,0.0,True,0.0,True
04013216832,0.058436,maricopa-az,0.111771,False,0.005601,True,0.051414,True,0.0,False,0.0,False,0.0,True,0.0,True
04013216833,0.058436,maricopa-az,0.111771,False,0.005601,True,0.051414,True,0.0,False,0.0,False,0.0,False,0.0,True
04013216834,0.058436,maricopa-az,0.111771,False,0.005601,True,0.051414,True,0.0,False,0.0,False,0.0,False,0.0,True
04013216835,0.058436,maricopa-az,0.111771,False,0.005601,True,0.051414,True,0.0,False,0.0,False,0.0,False,0.0,True
04013216836,0.058436,maricopa-az,0.111771,False,0.005601,True,0.051414,True,0.0,True,0.0,False,0.0,False,0.0,True
04013216837,0.058436,maricopa-az,0.111771,False,0.005601,True,0.051414,True,0.0,False,0.0,False,0.0,True,0.249455,True
04013216838,0.058436,maricopa-az,0.111771,True,0.005601,True,0.051414,True,0.0,True,0.0,False,0.0,False,0.0,True
04013216839,0.058436,maricopa-az,0.111771,False,0.005601,True,0.051414,True,0.0,False,0.0,False,0.0,True,0.0,True
04013216840,0.058436,maricopa-az,0.111771,False,0.005601,True,0.051414,True,0.0,True,0.0,False,0.0,False,0.0,True
04013216841,0.058436,maricopa-az,0.111771,False,0.005601,True,0.051414,True,0.0,False,0.0,False,0.0,True,0.271794,True
04013216842,0.058436,maricopa-az,0.111771,False,0.005601,True,0.051414,True,0.0,False,0.0,False,0.0,True,0.0,True
04013216843,0.058436,maricopa-az,0.111771,False,0.005601,True,0.051414,True,0.0,False,0.0,False,0.0,False,0.0,True
04013216844,0.058436,maricopa-az,0.111771,True,0.005601,True,0.051414,True,0.0,False,0.0,False,0.0,False,0.0,True
04013216845,0.058436,maricopa-az,0.111771,True,0.005601,True,0.051414,True,0.0,False,0.0,False,0.0,False,0.0,True
04013216849,0.058436,maricopa-az,0.111771,False,0.005601,True,0.051414,True,0.0,False,0.0,False,0.0,True,0.0,True
04013216850,0.058436,maricopa-az,0.111771,True,0.005601,True,0.051414,True,0.0,False,0.0,False,0.0,False,0.0,True
04013216851,0.058436,maricopa-az,0.111771,False,0.005601,True,0.051414,True,0.0,False,0.0,False,0.0,False,0.0,True
04013216852,0.058436,maricopa-az,0.111771,True,0.005601,True,0.051414,True,0.0,False,0.0,False,0.0,True,0.0,True
